Locus,nA,nB,a1,Ea1,Va1,dev,pval_exact,pval_normal,elapsed_seconds,timestamp,status,error
270,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.544,2025-09-17T18:15:30,OK,
271,100,100,20,50.25125628140704,25.126269051555767,-6.035029702651558,7.066793806571231e-10,7.946672544993498e-10,15.458,2025-09-17T18:15:45,OK,
272,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.19,2025-09-17T18:16:01,OK,
273,100,100,16,50.25125628140704,25.126269051555767,-6.833017018816117,1.6897451557743665e-12,4.1573543613940845e-12,15.26,2025-09-17T18:16:16,OK,
274,100,100,22,50.25125628140704,25.126269051555767,-5.636036044569279,9.950371727116057e-09,8.7004486645736e-09,15.752,2025-09-17T18:16:31,OK,
275,100,100,34,50.25125628140704,25.126269051555767,-3.2420740960756045,0.0010350980478647286,0.000593315830844227,15.537,2025-09-17T18:16:47,OK,
276,100,100,12,50.25125628140704,25.126269051555767,-7.631004334980674,1.2677729166185138e-15,1.164659230745685e-14,15.305,2025-09-17T18:17:02,OK,
277,100,100,16,50.25125628140704,25.126269051555767,-6.833017018816117,1.6897451557743665e-12,4.1573543613940845e-12,15.567,2025-09-17T18:17:18,OK,
278,100,100,14,50.25125628140704,25.126269051555767,-7.232010676898395,5.43367320425823e-14,2.379473871704485e-13,15.538,2025-09-17T18:17:33,OK,
279,100,100,14,50.25125628140704,25.126269051555767,-7.232010676898395,5.43367320425823e-14,2.379473871704485e-13,15.462,2025-09-17T18:17:49,OK,
280,100,100,22,50.25125628140704,25.126269051555767,-5.636036044569279,9.950371727116057e-09,8.7004486645736e-09,15.286,2025-09-17T18:18:04,OK,
281,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.313,2025-09-17T18:18:19,OK,
282,100,100,28,50.25125628140704,25.126269051555767,-4.439055070322442,7.574860218111569e-06,4.5177348548172695e-06,15.256,2025-09-17T18:18:35,OK,
283,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.348,2025-09-17T18:18:50,OK,
284,100,100,22,50.25125628140704,25.126269051555767,-5.636036044569279,9.950371727116057e-09,8.7004486645736e-09,15.393,2025-09-17T18:19:05,OK,
285,100,100,28,50.25125628140704,25.126269051555767,-4.439055070322442,7.574860218111569e-06,4.5177348548172695e-06,15.474,2025-09-17T18:19:21,OK,
286,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.257,2025-09-17T18:19:36,OK,
287,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.305,2025-09-17T18:19:52,OK,
288,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.461,2025-09-17T18:20:07,OK,
289,100,100,24,50.25125628140704,25.126269051555767,-5.237042386487,1.1183193737178298e-07,8.15851148540766e-08,15.505,2025-09-17T18:20:22,OK,
290,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.518,2025-09-17T18:20:38,OK,
291,100,100,22,50.25125628140704,25.126269051555767,-5.636036044569279,9.950371727116057e-09,8.7004486645736e-09,15.528,2025-09-17T18:20:53,OK,
292,100,100,32,50.25125628140704,25.126269051555767,-3.6410677541578838,0.00023966029636768898,0.00013575483292689857,15.497,2025-09-17T18:21:09,OK,
293,100,100,28,50.25125628140704,25.126269051555767,-4.439055070322442,7.574860218111569e-06,4.5177348548172695e-06,15.615,2025-09-17T18:21:24,OK,
294,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.507,2025-09-17T18:21:40,OK,
295,100,100,24,50.25125628140704,25.126269051555767,-5.237042386487,1.1183193737178298e-07,8.15851148540766e-08,15.34,2025-09-17T18:21:55,OK,
296,100,100,24,50.25125628140704,25.126269051555767,-5.237042386487,1.1183193737178298e-07,8.15851148540766e-08,15.338,2025-09-17T18:22:11,OK,
297,100,100,24,50.25125628140704,25.126269051555767,-5.237042386487,1.1183193737178298e-07,8.15851148540766e-08,15.523,2025-09-17T18:22:26,OK,
298,100,100,6,50.25125628140704,25.126269051555767,-8.827985309227511,1.3741934818766986e-21,5.328902584143543e-19,15.415,2025-09-17T18:22:42,OK,
299,100,100,30,50.25125628140704,25.126269051555767,-4.040061412240163,4.6649665489730854e-05,2.671860357692188e-05,15.366,2025-09-17T18:22:57,OK,
300,100,100,26,50.25125628140704,25.126269051555767,-4.838048728404721,1.0171672037773155e-06,6.555999992367936e-07,15.402,2025-09-17T18:23:12,OK,
301,100,100,8,50.25125628140704,25.126269051555767,-8.428991651145232,2.174978867202045e-19,1.7432822845634504e-17,15.364,2025-09-17T18:23:28,OK,
302,100,100,12,50.25125628140704,25.126269051555767,-7.631004334980674,1.2677729166185138e-15,1.164659230745685e-14,15.592,2025-09-17T18:23:43,OK,
303,100,100,18,50.25125628140704,25.126269051555767,-6.434023360733837,3.9400339397119036e-11,6.213487371345395e-11,15.233,2025-09-17T18:23:59,OK,
304,100,100,20,50.25125628140704,25.126269051555767,-6.035029702651558,7.066793806571231e-10,7.946672544993498e-10,15.349,2025-09-17T18:24:14,OK,
1,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,35.649,2025-09-17T18:53:56,OK,
2,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.192,2025-09-17T18:54:32,OK,
3,150,150,40,75.25083612040133,37.62584175554948,-5.7468030056955035,5.803165383582759e-09,4.547329071392103e-09,35.829,2025-09-17T18:55:08,OK,
4,150,150,6,75.25083612040133,37.62584175554948,-11.289687195059877,1.4465852510016045e-35,7.378044048141843e-30,36.479,2025-09-17T18:55:44,OK,
5,150,150,22,75.25083612040133,37.62584175554948,-8.68127110594723,1.4517975705766154e-19,1.956850138743807e-18,36.367,2025-09-17T18:56:21,OK,
6,150,150,22,75.25083612040133,37.62584175554948,-8.68127110594723,1.4517975705766154e-19,1.956850138743807e-18,36.377,2025-09-17T18:56:57,OK,
7,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.264,2025-09-17T18:57:33,OK,
8,150,150,6,75.25083612040133,37.62584175554948,-11.289687195059877,1.4465852510016045e-35,7.378044048141843e-30,36.003,2025-09-17T18:58:10,OK,
9,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,37.061,2025-09-17T18:58:46,OK,
10,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.231,2025-09-17T18:59:23,OK,
11,150,150,6,75.25083612040133,37.62584175554948,-11.289687195059877,1.4465852510016045e-35,7.378044048141843e-30,36.161,2025-09-17T18:59:59,OK,
12,150,150,4,75.25083612040133,37.62584175554948,-11.615739206198958,2.034165714854055e-38,1.7140529990858939e-31,35.97,2025-09-17T19:00:35,OK,
13,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.034,2025-09-17T19:01:11,OK,
14,150,150,42,75.25083612040133,37.62584175554948,-5.420750994556422,4.1598196836075844e-08,2.9674589928173923e-08,36.563,2025-09-17T19:01:47,OK,
15,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,35.973,2025-09-17T19:02:24,OK,
16,150,150,22,75.25083612040133,37.62584175554948,-8.68127110594723,1.4517975705766154e-19,1.956850138743807e-18,36.012,2025-09-17T19:03:00,OK,
17,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,35.779,2025-09-17T19:03:36,OK,
18,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,36.579,2025-09-17T19:04:11,OK,
19,150,150,12,75.25083612040133,37.62584175554948,-10.311531161642634,1.7914893027309293e-28,3.1248777438618333e-25,36.382,2025-09-17T19:04:48,OK,
20,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,36.193,2025-09-17T19:05:24,OK,
21,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,35.927,2025-09-17T19:06:01,OK,
22,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,35.692,2025-09-17T19:06:37,OK,
23,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,36.289,2025-09-17T19:07:12,OK,
24,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.041,2025-09-17T19:07:48,OK,
25,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,35.84,2025-09-17T19:08:25,OK,
26,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.337,2025-09-17T19:09:00,OK,
27,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,36.343,2025-09-17T19:09:37,OK,
28,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.329,2025-09-17T19:10:13,OK,
29,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,36.61,2025-09-17T19:10:49,OK,
30,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,36.191,2025-09-17T19:11:26,OK,
31,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,36.9,2025-09-17T19:12:02,OK,
32,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,36.196,2025-09-17T19:12:39,OK,
33,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,36.228,2025-09-17T19:13:15,OK,
34,150,150,32,75.25083612040133,37.62584175554948,-7.051011050251827,5.549670323303732e-13,8.881119378634484e-13,35.646,2025-09-17T19:13:52,OK,
35,150,150,12,75.25083612040133,37.62584175554948,-10.311531161642634,1.7914893027309293e-28,3.1248777438618333e-25,36.823,2025-09-17T19:14:27,OK,
36,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,37.454,2025-09-17T19:15:04,OK,
37,150,150,14,75.25083612040133,37.62584175554948,-9.985479150503554,1.879886123549499e-26,8.822325898583621e-24,36.727,2025-09-17T19:15:41,OK,
38,150,150,10,75.25083612040133,37.62584175554948,-10.637583172781715,1.2037696161728783e-30,9.961501614149896e-27,36.259,2025-09-17T19:16:18,OK,
39,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.93,2025-09-17T19:16:54,OK,
40,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.598,2025-09-17T19:17:31,OK,
41,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.434,2025-09-17T19:18:08,OK,
42,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.094,2025-09-17T19:18:44,OK,
43,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,36.363,2025-09-17T19:19:20,OK,
44,150,150,10,75.25083612040133,37.62584175554948,-10.637583172781715,1.2037696161728783e-30,9.961501614149896e-27,37.046,2025-09-17T19:19:57,OK,
45,150,150,6,75.25083612040133,37.62584175554948,-11.289687195059877,1.4465852510016045e-35,7.378044048141843e-30,36.346,2025-09-17T19:20:34,OK,
46,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,36.709,2025-09-17T19:21:10,OK,
47,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,36.234,2025-09-17T19:21:47,OK,
48,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,37.103,2025-09-17T19:22:23,OK,
49,150,150,14,75.25083612040133,37.62584175554948,-9.985479150503554,1.879886123549499e-26,8.822325898583621e-24,36.421,2025-09-17T19:23:00,OK,
50,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.172,2025-09-17T19:23:37,OK,
51,150,150,8,75.25083612040133,37.62584175554948,-10.963635183920795,5.363432156886097e-33,2.8578194026600315e-28,36.898,2025-09-17T19:24:13,OK,
52,150,150,22,75.25083612040133,37.62584175554948,-8.68127110594723,1.4517975705766154e-19,1.956850138743807e-18,35.913,2025-09-17T19:24:50,OK,
53,150,150,18,75.25083612040133,37.62584175554948,-9.333375128225391,8.565678647612969e-23,5.127605399904736e-21,36.186,2025-09-17T19:25:26,OK,
54,150,150,32,75.25083612040133,37.62584175554948,-7.051011050251827,5.549670323303732e-13,8.881119378634484e-13,36.032,2025-09-17T19:26:02,OK,
55,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,37.076,2025-09-17T19:26:38,OK,
56,150,150,38,75.25083612040133,37.62584175554948,-6.072855016834584,7.090295024924209e-10,6.282794817058924e-10,36.474,2025-09-17T19:27:15,OK,
57,150,150,8,75.25083612040133,37.62584175554948,-10.963635183920795,5.363432156886097e-33,2.8578194026600315e-28,36.233,2025-09-17T19:27:51,OK,
58,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,36.057,2025-09-17T19:28:28,OK,
59,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,36.185,2025-09-17T19:29:04,OK,
60,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,36.514,2025-09-17T19:29:40,OK,
61,150,150,18,75.25083612040133,37.62584175554948,-9.333375128225391,8.565678647612969e-23,5.127605399904736e-21,36.66,2025-09-17T19:30:16,OK,
62,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.47,2025-09-17T19:30:53,OK,
63,150,150,18,75.25083612040133,37.62584175554948,-9.333375128225391,8.565678647612969e-23,5.127605399904736e-21,36.186,2025-09-17T19:31:30,OK,
64,150,150,22,75.25083612040133,37.62584175554948,-8.68127110594723,1.4517975705766154e-19,1.956850138743807e-18,35.929,2025-09-17T19:32:06,OK,
65,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.47,2025-09-17T19:32:42,OK,
66,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,36.555,2025-09-17T19:33:18,OK,
67,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,36.346,2025-09-17T19:33:55,OK,
68,150,150,42,75.25083612040133,37.62584175554948,-5.420750994556422,4.1598196836075844e-08,2.9674589928173923e-08,35.965,2025-09-17T19:34:31,OK,
69,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.215,2025-09-17T19:35:07,OK,
70,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,36.394,2025-09-17T19:35:43,OK,
71,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,36.348,2025-09-17T19:36:20,OK,
72,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.474,2025-09-17T19:36:56,OK,
73,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,35.916,2025-09-17T19:37:32,OK,
74,150,150,4,75.25083612040133,37.62584175554948,-11.615739206198958,2.034165714854055e-38,1.7140529990858939e-31,36.501,2025-09-17T19:38:08,OK,
75,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.378,2025-09-17T19:38:45,OK,
76,150,150,10,75.25083612040133,37.62584175554948,-10.637583172781715,1.2037696161728783e-30,9.961501614149896e-27,36.257,2025-09-17T19:39:21,OK,
77,150,150,42,75.25083612040133,37.62584175554948,-5.420750994556422,4.1598196836075844e-08,2.9674589928173923e-08,35.953,2025-09-17T19:39:58,OK,
78,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.051,2025-09-17T19:40:33,OK,
79,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.632,2025-09-17T19:41:10,OK,
80,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,36.169,2025-09-17T19:41:46,OK,
81,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.578,2025-09-17T19:42:22,OK,
82,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.099,2025-09-17T19:42:59,OK,
83,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,36.112,2025-09-17T19:43:35,OK,
84,150,150,32,75.25083612040133,37.62584175554948,-7.051011050251827,5.549670323303732e-13,8.881119378634484e-13,36.748,2025-09-17T19:44:11,OK,
85,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,37.187,2025-09-17T19:44:48,OK,
86,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.754,2025-09-17T19:45:25,OK,
87,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.393,2025-09-17T19:46:02,OK,
88,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,35.959,2025-09-17T19:46:38,OK,
89,150,150,22,75.25083612040133,37.62584175554948,-8.68127110594723,1.4517975705766154e-19,1.956850138743807e-18,36.492,2025-09-17T19:47:14,OK,
90,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,35.895,2025-09-17T19:47:51,OK,
91,150,150,32,75.25083612040133,37.62584175554948,-7.051011050251827,5.549670323303732e-13,8.881119378634484e-13,36.928,2025-09-17T19:48:27,OK,
92,150,150,32,75.25083612040133,37.62584175554948,-7.051011050251827,5.549670323303732e-13,8.881119378634484e-13,36.166,2025-09-17T19:49:03,OK,
93,150,150,8,75.25083612040133,37.62584175554948,-10.963635183920795,5.363432156886097e-33,2.8578194026600315e-28,36.141,2025-09-17T19:49:40,OK,
94,150,150,40,75.25083612040133,37.62584175554948,-5.7468030056955035,5.803165383582759e-09,4.547329071392103e-09,36.22,2025-09-17T19:50:16,OK,
95,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,36.359,2025-09-17T19:50:52,OK,
96,150,150,10,75.25083612040133,37.62584175554948,-10.637583172781715,1.2037696161728783e-30,9.961501614149896e-27,36.367,2025-09-17T19:51:28,OK,
97,150,150,46,75.25083612040133,37.62584175554948,-4.768646972278261,1.4600882701537232e-06,9.273367052652091e-07,35.988,2025-09-17T19:52:05,OK,
98,150,150,14,75.25083612040133,37.62584175554948,-9.985479150503554,1.879886123549499e-26,8.822325898583621e-24,36.622,2025-09-17T19:52:41,OK,
99,150,150,12,75.25083612040133,37.62584175554948,-10.311531161642634,1.7914893027309293e-28,3.1248777438618333e-25,36.653,2025-09-17T19:53:17,OK,
100,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,36.661,2025-09-17T19:53:54,OK,
101,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.132,2025-09-17T19:54:31,OK,
102,150,150,44,75.25083612040133,37.62584175554948,-5.0946989834173415,2.622711602937288e-07,1.746478978372318e-07,36.035,2025-09-17T19:55:07,OK,
103,150,150,44,75.25083612040133,37.62584175554948,-5.0946989834173415,2.622711602937288e-07,1.746478978372318e-07,36.619,2025-09-17T19:55:43,OK,
104,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.009,2025-09-17T19:56:19,OK,
105,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.019,2025-09-17T19:56:55,OK,
106,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,35.722,2025-09-17T19:57:31,OK,
107,150,150,32,75.25083612040133,37.62584175554948,-7.051011050251827,5.549670323303732e-13,8.881119378634484e-13,35.992,2025-09-17T19:58:07,OK,
108,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.267,2025-09-17T19:58:43,OK,
109,150,150,32,75.25083612040133,37.62584175554948,-7.051011050251827,5.549670323303732e-13,8.881119378634484e-13,36.106,2025-09-17T19:59:19,OK,
110,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.749,2025-09-17T19:59:56,OK,
111,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,36.172,2025-09-17T20:00:32,OK,
112,150,150,40,75.25083612040133,37.62584175554948,-5.7468030056955035,5.803165383582759e-09,4.547329071392103e-09,35.817,2025-09-17T20:01:08,OK,
113,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.393,2025-09-17T20:01:44,OK,
114,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,36.127,2025-09-17T20:02:21,OK,
115,150,150,16,75.25083612040133,37.62584175554948,-9.659427139364473,1.4537580228912626e-24,2.2418205694178123e-22,36.252,2025-09-17T20:02:57,OK,
116,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,36.076,2025-09-17T20:03:33,OK,
117,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,36.772,2025-09-17T20:04:09,OK,
118,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,36.557,2025-09-17T20:04:46,OK,
119,150,150,4,75.25083612040133,37.62584175554948,-11.615739206198958,2.034165714854055e-38,1.7140529990858939e-31,36.25,2025-09-17T20:05:22,OK,
120,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,36.132,2025-09-17T20:05:59,OK,
121,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.335,2025-09-17T20:06:35,OK,
122,150,150,24,75.25083612040133,37.62584175554948,-8.355219094808149,4.337143986205486e-18,3.2655688364931665e-17,35.9,2025-09-17T20:07:11,OK,
123,150,150,36,75.25083612040133,37.62584175554948,-6.398907027973665,7.551132850478311e-11,7.824654478208991e-11,35.909,2025-09-17T20:07:47,OK,
124,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.256,2025-09-17T20:08:23,OK,
125,150,150,20,75.25083612040133,37.62584175554948,-9.007323117086312,3.946587227974094e-21,1.0557362247916617e-19,36.924,2025-09-17T20:08:59,OK,
126,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.003,2025-09-17T20:09:36,OK,
127,150,150,18,75.25083612040133,37.62584175554948,-9.333375128225391,8.565678647612969e-23,5.127605399904736e-21,37.056,2025-09-17T20:10:12,OK,
128,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,36.525,2025-09-17T20:10:49,OK,
129,150,150,6,75.25083612040133,37.62584175554948,-11.289687195059877,1.4465852510016045e-35,7.378044048141843e-30,36.6,2025-09-17T20:11:26,OK,
130,150,150,26,75.25083612040133,37.62584175554948,-8.02916708366907,1.0672425798920682e-16,4.906831535296509e-16,35.924,2025-09-17T20:12:02,OK,
131,150,150,4,75.25083612040133,37.62584175554948,-11.615739206198958,2.034165714854055e-38,1.7140529990858939e-31,35.874,2025-09-17T20:12:38,OK,
132,150,150,18,75.25083612040133,37.62584175554948,-9.333375128225391,8.565678647612969e-23,5.127605399904736e-21,35.968,2025-09-17T20:13:14,OK,
133,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.911,2025-09-17T20:13:50,OK,
134,150,150,12,75.25083612040133,37.62584175554948,-10.311531161642634,1.7914893027309293e-28,3.1248777438618333e-25,36.242,2025-09-17T20:14:27,OK,
135,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.222,2025-09-17T20:15:03,OK,
136,150,150,0,75.25083612040133,37.62584175554948,-12.267843228477119,9.900422782015342e-46,6.739811209315071e-35,36.229,2025-09-17T20:15:40,OK,
137,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,35.725,2025-09-17T20:16:16,OK,
138,150,150,34,75.25083612040133,37.62584175554948,-6.724959039112745,6.972812605535759e-12,8.782092249767391e-12,35.917,2025-09-17T20:16:51,OK,
139,150,150,22,75.25083612040133,37.62584175554948,-8.68127110594723,1.4517975705766154e-19,1.956850138743807e-18,35.984,2025-09-17T20:17:27,OK,
140,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.3,2025-09-17T20:18:03,OK,
141,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,36.144,2025-09-17T20:18:40,OK,
142,150,150,42,75.25083612040133,37.62584175554948,-5.420750994556422,4.1598196836075844e-08,2.9674589928173923e-08,36.374,2025-09-17T20:19:16,OK,
143,150,150,28,75.25083612040133,37.62584175554948,-7.703115072529988,2.1891373068121547e-15,6.639433969411294e-15,35.859,2025-09-17T20:19:52,OK,
144,150,150,10,75.25083612040133,37.62584175554948,-10.637583172781715,1.2037696161728783e-30,9.961501614149896e-27,36.36,2025-09-17T20:20:28,OK,
145,150,150,30,75.25083612040133,37.62584175554948,-7.377063061390907,3.781515548920383e-14,8.090968693229226e-14,36.927,2025-09-17T20:21:04,OK,
146,150,150,42,75.25083612040133,37.62584175554948,-5.420750994556422,4.1598196836075844e-08,2.9674589928173923e-08,35.912,2025-09-17T20:21:41,OK,
